dataset_list: ['Task013_ACDC', 'Task032_AMOS22_Task1', 'Task040_ATM22', 'Task020_AbdomenCT1K', 'Task602_ASC18', 'Task011_BTCV', 'Task590_Brain_PTM', 'Task617_CAUSE07', 'Task037_CHAOS_Task_3_5_Variant1', 'Task525_CMRxMotions', 'Task612_CTPelvic1k', 'Task601_CTSpine1K_Full', 'Task625_EMIDEC', 'Task623_FLARE21', 'Task022_FLARE2022', 'Task505_FeTA', 'Task892_Heart_Seg_MRI', 'Task036_KiPA22', 'Task040_KiTS', 'Task021_KiTS2021', 'Task050_LAScarQS22_task1', 'Task051_LAScarQS22_task2', 'Task614_LUNA', 'Task603_MMWHS', 'Task627_MRBrain18', 'Task001_BrainTumour', 'Task002_Heart', 'Task003_Liver', 'Task004_Hippocampus', 'Task005_Prostate', 'Task006_Lung', 'Task007_Pancreas', 'Task008_HepaticVessel', 'Task009_Spleen', 'Task010_Colon', 'Task507_Myops2020', 'Task618_Promise09', 'Task039_Parse22', 'Task622_SLIVER07', 'Task619_VESSEL2012', 'Task083_VerSe2020', 'Task502_WMH', 'Task1000_cSeg-2022', 'Task606_orCaScore', 'Task029_LITS', 'Task621_Prostate_MRI_Segmentation_Dataset', 'Task605_SegThor', 'Task558_Totalsegmentator_dataset', 'Task560_WORD', 'Task890_iSeg2017', 'Task632_AutoImplant', 'Task611_PROMISE12', 'Task1006_hvsmr_2016', 'Task012_BTCV_Cervix', 'Task162_HeadandNeckAutoSegmentationChallenge', 'Task161_MRBrainS13DataNii', 'Task512_QUBIQ2020_braingrowth_subset', 'Task512_QUBIQ2020_braintumor_subset', 'Task512_QUBIQ2020_kidney_subset', 'Task512_QUBIQ2020_prostate_subset']
dataset: Task013_ACDC, json keys:[0, 1, 2, 3]
patient091_frame09.nii.gz: [True, True, True, True] [0, 1, 2, 3]
FLARE22_Tr_0786.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0520.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0699.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0573.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0447.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0093.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0253.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0089.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0064.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0523.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0217.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0325.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0256.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0024.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0219.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0633.nii.gz: [True, True, False] [0, 1, 14]
FLARE22_Tr_0159.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0202.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0636.nii.gz: [True, True, True, True, True, True, True, True, False] [0, 1, 2, 6, 9, 10, 11, 12, 14]
FLARE22_Tr_0593.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0545.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0504.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0697.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0079.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0759.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0562.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0222.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0592.nii.gz: [True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 5, 6, 7, 9, 10, 13, 14]
FLARE22_Tr_0232.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14]
FLARE22_Tr_0039.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0708.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14]
FLARE22_Tr_0421.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0544.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0492.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0540.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0443.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0617.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0105.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14]
FLARE22_Tr_0306.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0119.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0777.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0198.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0406.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0629.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0747.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0235.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0648.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0569.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0117.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0486.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0359.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0196.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0575.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0044.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0587.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0643.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0536.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0548.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0505.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0114.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0397.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0329.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0352.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0597.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0037.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0245.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0494.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0342.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0461.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0654.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0340.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0577.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0460.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0740.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0184.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0108.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0762.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0185.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0289.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0614.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0076.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0302.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0513.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0710.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0431.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0590.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0693.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0766.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0485.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0414.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0015.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0106.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0063.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0684.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0338.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0062.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0734.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0284.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0274.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0517.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0258.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0156.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0179.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0392.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0090.nii.gz: [True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 14]
FLARE22_Tr_0692.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14]
FLARE22_Tr_0671.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0453.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0078.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0366.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
FLARE22_Tr_0348.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0605.nii.gz: [True, True, True, True, True, True, True, False] [0, 1, 2, 3, 6, 7, 11, 14]
FLARE22_Tr_0748.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0694.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0763.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0501.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0638.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0346.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0653.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0012.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0278.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0349.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14]
FLARE22_Tr_0420.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0376.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0770.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0712.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0091.nii.gz: [True, True, True, True, True, True, True, False] [0, 1, 2, 5, 6, 9, 11, 14]
FLARE22_Tr_0251.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0479.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0746.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0427.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0088.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0409.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0546.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0151.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0394.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
FLARE22_Tr_0477.nii.gz: [True, True, True, True, True, True, True, True, True, True, False] [0, 1, 3, 4, 5, 6, 8, 10, 11, 12, 14]
FLARE22_Tr_0514.nii.gz: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, False] [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
